species,longitude,latitude,ed_c10_Cropland,pland_c10_Cropland,ed_c20_Forest_land,pland_c20_Forest_land,ed_c30_Grassland,pland_c30_Grassland,ed_c40_Shrubland,pland_c40_Shrubland,ed_c50_Wetland,pland_c50_Wetland,ed_c60_Water_bodies,pland_c60_Water_bodies,ed_c70_Tundra,pland_c70_Tundra,ed_c80_Impervious_surfaces,pland_c80_Impervious_surfaces,ed_c90_Bare_land,pland_c90_Bare_land,ed_c100_Permanent_snow_and_glaciers,pland_c100_Permanent_snow_and_glaciers,gpp_mean,gpp_sd,elevation_mean,elevation_sd,temp_mean,temp_sd,pre_mean,pre_sd,rh_mean,rh_sd,bird_abundance_mean,bird_abundance_sd
H5N1,-93.26082037056457,43.08148244267537,45238.69001758559,97.14562167392356,10771.116670853713,0.2902757619738751,2154.223334170743,0.04837929366231252,0,0,0,0,16156.675006280564,0.8708272859216255,0,0,26927.79167713428,1.6448959845186257,0,0,0,0,9.29732894897461,0.6285602450370789,356.051025390625,16.556684494018555,-3.024874210357666,0.1817244440317154,0.0012283335672691464,6.151164416223764e-5,77.455078125,0.2530689537525177,16.637836456298828,5.555184841156006
H5N1,-93.57339362991027,41.68530667134917,276452.19514538033,63.127962085308056,137698.51704760364,5.971563981042655,120288.35971974568,4.1232227488151665,2110.322100346417,0.047393364928909956,0,0,20048.059953290955,0.9952606635071091,0,0,226332.045262153,25.734597156398102,0,0,0,0,12.47226333618164,2.9999639987945557,273.7672424316406,19.881694793701172,-0.9001339077949524,0.2038138508796692,0.0011640758020803332,7.123559771571308e-5,75.2662124633789,0.3475915193557739,59.872291564941406,26.558218002319336
H5N1,-91.5990259060837,42.07879470975196,212328.38510804938,83.47723704866563,158590.95430909863,8.04552590266876,16164.918207814468,0.43171114599686033,0,0,0,0,0,0,0,0,93494.39179654849,8.04552590266876,0,0,0,0,11.936290740966797,2.281428337097168,259.79071044921875,19.25432777404785,-1.5647722482681274,0.2648129165172577,0.0016417679144069552,6.947647489141673e-5,75.73931121826172,0.18790385127067566,31.806453704833984,12.14125919342041
H5N1,-105.46073700992275,40.66618258065623,76675.99311440934,4.9619151251360165,168614.5061852414,49.68443960826986,260189.62592377767,36.1588683351469,51238.45985370482,1.6539717083786722,484.5244430610384,0.01088139281828074,12113.11107652596,0.39173014145810664,29677.122137488608,1.3928182807399347,79098.61532971452,4.885745375408052,19138.715500911017,0.8596300326441785,0,0,12.806072235107422,6.077996253967285,2366.3623046875,578.91595458984375,-1.7435280084609985,3.5390212535858154,4.7217623796314e-4,3.129405959043652e-4,54.026851654052734,8.226534843444824,55.671058654785156,112.62425231933594
H5N1,-103.80974243048435,40.262472977002744,437903.8045270789,47.844827586206904,0,0,439924.12196434336,49.09255898366606,70963.64998391531,2.2459165154264973,0,0,4293.174554187048,0.2268602540834846,0,0,15152.3807794837,0.5898366606170599,0,0,0,0,13.056475639343262,4.7552595138549805,1372.3551025390625,50.48054885864258,3.498899459838867,0.18635302782058716,6.391643546521664e-5,1.5431660358444788e-5,42.018882751464844,1.0369417667388916,134.01771545410156,135.384033203125
H5N1,-87.38213301230637,41.416482304463194,201719.88264553164,49.94407158836689,189268.0380377827,7.718120805369128,8716.291225424204,0.2796420581655481,24903.689215497736,1.0067114093959733,3735.553382324662,0.11185682326621924,30507.01928898474,3.0201342281879198,0,0,233472.0863952913,37.919463087248324,0,0,0,0,15.62777328491211,3.931251287460327,203.2562255859375,14.428282737731934,0.7643976807594299,0.1201007217168808,0.0023887481074780226,1.6148274880833924e-4,72.883941650390625,0.6263627409934998,46.25820541381836,25.792442321777344
H5N1,-120.76961814779074,39.30167954944682,30594.53511638777,1.3455482393358147,205238.3397391013,90.40939020898941,26451.52515271026,1.0020040080160322,79354.57545813078,3.0060120240480965,3824.316889548471,0.11451474377326079,10835.564520387334,0.3435442313197824,0,0,101344.39757303448,3.5499570569710857,6373.861482580786,0.22902948754652158,0,0,46.3030891418457,16.328208923339844,1258.842041015625,666.76922607421875,5.360607624053955,3.4602270126342773,0.0077239833772182465,0.002041876083239913,73.46424102783203,2.4207675457000732,3.2525150775909424,4.111460208892822
H5N1,-93.19360900172227,29.875860277436978,77055.38261573066,3.311390384999003,554709.9301847123,33.91182924396569,81718.67666452128,2.6132056652702973,56403.65182822936,1.6955914621982846,544717.1572230181,35.028924795531616,192083.30248589918,20.606423299421508,0,0,81496.6150431503,2.8326351486136043,0,0,0,0,46.2701416015625,14.009072303771973,2.1397640705108643,1.3111437559127808,15.227108001708984,0.40914633870124817,0.0039177825674414635,4.039307532366365e-4,77.800018310546875,0.7936452031135559,688.8271484375,377.0668029785156
H5N1,-118.22485384925014,34.320807608080294,91478.30575507256,6.559099437148218,132580.88697105035,12.427767354596623,116373.77161353067,4.953095684803001,332747.1158195927,39.16697936210131,17293.159170137005,0.5628517823639775,24979.007690197897,1.4634146341463417,0,0,205596.44791162884,34.581613508442786,2422.7131204539764,0.28517823639774864,0,0,29.182249069213867,12.73184871673584,686.3768310546875,484.9609069824219,11.732176780700684,1.5156553983688354,7.504319364670664e-5,2.9770237233606167e-5,42.426841735839844,13.59998607635498,16.674283981323242,17.41477394104004
H5N1,-118.22485384925014,34.320807608080294,91478.30575507256,6.559099437148218,132580.88697105035,12.427767354596623,116373.77161353067,4.953095684803001,332747.1158195927,39.16697936210131,17293.159170137005,0.5628517823639775,24979.007690197897,1.4634146341463417,0,0,205596.44791162884,34.581613508442786,2422.7131204539764,0.28517823639774864,0,0,29.182249069213867,12.73184871673584,686.3768310546875,484.9609069824219,11.732176780700684,1.5156553983688354,7.504319364670664e-5,2.9770237233606167e-5,42.426841735839844,13.59998607635498,16.674283981323242,17.41477394104004
H5N1,-91.0956275450887,30.538188837958682,73688.35187472458,2.2493573264781492,424960.00984064466,48.20051413881748,246820.20773572792,9.125964010282777,23608.889435591365,0.9640102827763496,27901.414787517067,1.0925449871465296,61526.19671093508,3.7275064267352187,0,0,291891.72393094783,34.6401028277635,0,0,0,0,70.61661529541016,12.775219917297363,24.736417770385742,9.745104789733887,13.626029014587402,0.2911416292190552,0.003939283080399036,1.949942234205082e-4,75.06049346923828,0.2894316613674164,19.58578872680664,17.64630126953125
H5N1,-122.58355070170975,44.903639790693774,225040.69659826826,31.995685005393742,228403.0976146778,62.135922330097095,5764.1160281306675,0.15102481121898598,28580.40863948121,0.906148867313916,0,0,6484.630531647002,0.3236245954692557,0,0,74453.16536335445,4.293419633225459,2641.886512893229,0.10787486515641855,1200.8575058605584,0.08629989212513485,27.413381576538086,7.029300689697266,489.2074890136719,483.7196350097656,4.885213375091553,1.9555342197418213,0.009568292647600174,0.0017379405908286572,85.18989562988281,2.159066915512085,95.00103759765625,95.7077407836914
H5N1,-118.0090405051374,45.30982799259892,75847.2178202873,13.562176165803109,134823.47654366656,69.52072538860104,201153.7430785186,15.362694300518132,22927.200824003197,0.893782383419689,0,0,1153.569852780036,0.038860103626943,0,0,2307.139705560072,0.07772020725388601,9661.147517032789,0.5440414507772019,0,0,22.888771057128906,6.88306188583374,1317.53759765625,355.4557800292969,-0.17016389966011047,0.9788777232170105,0.00400749733671546,2.086657623294741e-4,81.01773834228516,1.5914496183395386,5.503966808319092,8.419270515441895
H5N1,-117.62304380728354,43.18627290109467,50630.9644539523,5.30209617755857,10606.609928739237,0.8827485707880284,250627.95343379717,18.492881963905393,248849.78647515556,74.51518888017038,0,0,7830.173800333965,0.4736016141688152,0,0,8142.13291588512,0.2774352651048089,935.8773466534618,0.0560475283040018,0,0,10.556565284729004,2.005004644393921,1310.98046875,289.43743896484375,0.5591368675231934,0.9781416058540344,0.0020358047913759947,4.5417528599500656e-4,78.18236541748047,4.4586181640625,5.5180344581604,9.381731986999512
H5N1,-74.24806496918553,40.788018373522576,13331.675544104479,0.39920159680638717,288852.9701222641,17.16566866267465,26663.351088209012,0.5988023952095808,35551.1347842786,1.1976047904191616,0,0,35551.13478427865,2.19560878243513,0,0,359955.2396908213,78.2435129740519,8887.78369606967,0.19960079840319359,0,0,17.17830467224121,4.6378302574157715,76.79380798339844,47.56547927856445,0.7905567288398743,0.15487556159496307,0.003064114600419998,1.532671922177542e-5,58.584659576416016,0.9069254994392395,85.51483917236328,0.2960427403450012
H5N1,-113.06844839941921,46.06073645522778,64622.23377080138,3.1098825155494128,198482.57515317557,67.65722183828612,225023.8497376119,26.261230131306153,13078.309215519326,0.3455425017277125,0,0,8847.091528145433,0.48375950241879756,1538.6246135905103,0.06910850034554251,17694.183056290844,0.5528680027643401,36926.99072617219,1.520387007601935,0,0,19.247894287109375,5.589751243591309,2037.1873779296875,352.35296630859375,-3.790832996368408,0.5503813624382019,0.0015184999210759997,3.2872948213480413e-4,75.75653076171875,1.738633394241333,4.514248371124268,5.951356410980225
H5N1,-107.48924571384464,45.42327107514658,154072.97051294512,10.889147944044089,94850.43513966913,9.156422212802036,261664.50888033104,78.64561254768971,19347.60119764395,1.0438745231030098,1061.758602309729,0.0317931326833404,3775.141697101259,0.1377702416278084,0,0,3539.19534103243,0.0953793980500212,0,0,0,0,12.976338386535645,5.035778045654297,1210.435302734375,270.6437683105469,0.9163720607757568,1.0929402112960815,8.844630792737007e-4,2.126910403603688e-4,60.894081115722656,3.482215404510498,10.231294631958008,10.283051490783691
H5N1,-90.04147843204433,44.45519321221931,226373.76765218945,43.82060938034919,255718.51531080663,53.20095857583019,18292.82970926783,0.5135227661759671,0,0,0,0,7240.911759918515,0.20540910647038688,0,0,29725.848277560242,2.259500171174255,0,0,0,0,18.45687484741211,3.5685009956359863,330.7542419433594,27.631149291992188,-3.8490521907806396,0.23416179418563843,0.00115980114787817,2.328589471289888e-5,74.339263916015625,0.44269055128097534,12.329108238220215,2.4378833770751953
H5N1,-70.71432645251535,43.47782531287631,23239.977201101065,0.6784968684759916,101093.90082478963,94.59812108559498,1742.99829008258,0.052192066805845504,0,0,5809.994300275267,0.20876826722338201,37764.962951789224,2.4791231732776615,0,0,47060.95383222966,1.9832985386221291,0,0,0,0,69.94471740722656,10.207636833190918,98.49317169189453,63.12301254272461,7.237806797027588,0.28285667300224304,0.003596167080104351,1.3375323032960296e-4,64.32661437988281,2.8840038776397705,12.02364444732666,5.660769939422607
H5N1,-89.50295050679752,34.762115604851374,152472.81048971324,6.569343065693432,199791.9585727277,91.19793902962645,59268.42790195752,1.7174753112924004,0,0,0,0,0,0,0,0,15773.049361004823,0.51524259338772,0,0,0,0,42.44573974609375,3.1982831954956055,133.6150360107422,22.664413452148438,8.330119132995605,0.1599160134792328,0.005397412925958633,4.3496410944499075e-4,70.69925689697266,0.6804499626159668,24.34115219116211,15.469803810119629
H5N1,-81.85787631864278,29.98298418908431,23510.501493667794,0.6385068762278978,343909.4288259778,75.88408644400786,24057.25734235774,0.5893909626719057,19683.21055283815,0.5402750491159135,73812.03957314308,2.3084479371316307,55769.0965663748,4.322200392927308,0,0,302355.98432554165,15.717092337917485,0,0,0,0,89.6794204711914,17.535478591918945,33.5584831237793,16.773351669311523,14.11214542388916,0.29366421699523926,8.155367686413229e-4,1.0941232176264748e-4,75.26896667480469,0.788280189037323,13.414972305297852,1.6075717210769653
H5N1,-162.02207791438508,55.37027525819861,292322.0110013574,23.303670745272523,478989.5664750612,44.04338153503893,130883.98416962185,6.10678531701891,1702.6062273720913,0.06117908787541712,2012.1709959851985,0.07230255839822024,192270.67778560106,14.073971078976639,127478.77171487767,8.676307007786429,6562.773094597879,0.27530589543937706,30554.042662113705,1.3959955506117907,24827.09444277122,1.9911012235817573,39.69623947143555,15.794787406921387,195.9959259033203,246.3863525390625,4.963451385498047,1.0473875999450684,0.004337216727435589,0.0010115137556567788,82.90863037109375,2.8805501461029053,8.180330276489258,12.715246200561523
H5N1,-162.02207791438508,55.37027525819861,292322.0110013574,23.303670745272523,478989.5664750612,44.04338153503893,130883.98416962185,6.10678531701891,1702.6062273720913,0.06117908787541712,2012.1709959851985,0.07230255839822024,192270.67778560106,14.073971078976639,127478.77171487767,8.676307007786429,6562.773094597879,0.27530589543937706,30554.042662113705,1.3959955506117907,24827.09444277122,1.9911012235817573,39.69623947143555,15.794787406921387,195.9959259033203,246.3863525390625,4.963451385498047,1.0473875999450684,0.004337216727435589,0.0010115137556567788,82.90863037109375,2.8805501461029053,8.180330276489258,12.715246200561523
H5N1,-162.02207791438508,55.37027525819861,292322.0110013574,23.303670745272523,478989.5664750612,44.04338153503893,130883.98416962185,6.10678531701891,1702.6062273720913,0.06117908787541712,2012.1709959851985,0.07230255839822024,192270.67778560106,14.073971078976639,127478.77171487767,8.676307007786429,6562.773094597879,0.27530589543937706,30554.042662113705,1.3959955506117907,24827.09444277122,1.9911012235817573,39.69623947143555,15.794787406921387,195.9959259033203,246.3863525390625,4.963451385498047,1.0473875999450684,0.004337216727435589,0.0010115137556567788,82.90863037109375,2.8805501461029053,8.180330276489258,12.715246200561523
H5N1,-162.02207791438508,55.37027525819861,292322.0110013574,23.303670745272523,478989.5664750612,44.04338153503893,130883.98416962185,6.10678531701891,1702.6062273720913,0.06117908787541712,2012.1709959851985,0.07230255839822024,192270.67778560106,14.073971078976639,127478.77171487767,8.676307007786429,6562.773094597879,0.27530589543937706,30554.042662113705,1.3959955506117907,24827.09444277122,1.9911012235817573,39.69623947143555,15.794787406921387,195.9959259033203,246.3863525390625,4.963451385498047,1.0473875999450684,0.004337216727435589,0.0010115137556567788,82.90863037109375,2.8805501461029053,8.180330276489258,12.715246200561523
H5N1,-162.02207791438508,55.37027525819861,292322.0110013574,23.303670745272523,478989.5664750612,44.04338153503893,130883.98416962185,6.10678531701891,1702.6062273720913,0.06117908787541712,2012.1709959851985,0.07230255839822024,192270.67778560106,14.073971078976639,127478.77171487767,8.676307007786429,6562.773094597879,0.27530589543937706,30554.042662113705,1.3959955506117907,24827.09444277122,1.9911012235817573,39.69623947143555,15.794787406921387,195.9959259033203,246.3863525390625,4.963451385498047,1.0473875999450684,0.004337216727435589,0.0010115137556567788,82.90863037109375,2.8805501461029053,8.180330276489258,12.715246200561523
H5N1,-84.49425115345461,33.41387680420949,0,0,271750.52164240094,85,0,0,8185.256675975918,0.29411764705882354,0,0,4911.154005585555,0.14705882352941177,0,0,278298.7269831817,14.558823529411766,0,0,0,0,38.30743408203125,2.746976375579834,267.2338562011719,17.119823455810547,7.966209888458252,0.1312551498413086,0.0033283247612416744,1.621472038095817e-4,66.8061752319336,0.34931832551956177,14.531161308288574,1.6140910387039185
H5N1,-81.54069044029701,31.230921859801715,0,0,281738.9845060708,59.01106050748211,7242.6474166084945,0.1951854261548471,28970.589666433996,0.7807417046193884,282463.24924773164,27.65126870527001,107191.18176580581,5.855562784645413,0,0,119503.68237404026,6.506180871828236,0,0,0,0,66.24983215332031,20.000699996948242,8.624226570129395,5.173800945281982,12.561104774475098,0.5261390805244446,6.957001751288772e-4,9.650325955590233e-5,74.32819366455078,0.7303963899612427,15.247248649597168,7.6661224365234375
H5N1,-87.54089627020927,37.308761196672314,317811.15516070486,36.852895950794476,354898.6328724568,59.200410046130195,47357.85615500629,1.4351614556637624,0,0,0,0,2282.306320723194,0.0512557662737058,0,0,50210.73905591028,2.4602767811378783,0,0,0,0,26.889610290527344,3.874878406524658,134.68661499023438,16.782939910888672,6.089284420013428,0.10533386468887329,0.0037438240833580494,1.389980607200414e-4,68.8794174194336,0.3139350414276123,29.104888916015625,14.939777374267578
H5N1,-89.18733780994927,36.554169438628065,260618.57256307645,70.35294117647058,277643.90644910635,15.764705882352942,23573.539226810924,0.7058823529411764,5238.564272624657,0.1176470588235294,0,0,161085.85138320812,11.76470588235294,0,0,28812.10349943549,1.2941176470588236,0,0,0,0,32.80511474609375,11.57050895690918,101.71366882324219,14.75497817993164,7.048011779785156,0.07551027834415436,0.0050169192254543304,8.918155799619853e-5,69.16168975830078,1.176490068435669,500.6517028808594,465.043212890625
H5N1,-83.42109344388615,38.196199369668406,97208.56942511289,5.446009389671361,143199.72055097274,91.83098591549296,17769.308389536764,0.4694835680751174,0,0,0,0,28221.842736323095,1.3145539906103285,0,0,22995.57556292993,0.9389671361502347,0,0,0,0,22.422529220581055,2.9128425121307373,311.6640625,40.90751647949219,4.355804443359375,0.11463670432567596,0.003919442184269428,3.147244206047617e-5,70.62275695800781,0.34692254662513733,17.656124114990234,1.3356655836105347
H5N1,-94.77368501509201,39.38019420888664,371064.96931091085,75.35070140280561,253573.4559820051,11.088844355377422,134594.70830716405,4.408817635270541,2974.4686918710327,0.06680026720106881,0,0,0,0,0,0,137569.17699903497,9.084836339345358,0,0,0,0,18.89168357849121,3.3558638095855713,275.136962890625,25.77893829345703,2.1234700679779053,0.24498070776462555,9.705736883915961e-4,3.2929870940279216e-5,71.92774963378906,0.27504974603652954,243.10031127929688,106.78376770019531
H5N1,-94.60997666209924,29.738414664360675,391241.51237774204,27.483934750370743,468279.2222692806,28.670291646070194,272933.60075859365,8.749382105783491,72635.5550405935,2.422145328719723,127112.22132103857,7.019278299555117,81990.13409885169,6.178942165101335,0,0,360976.69777749473,19.476025704399408,0,0,0,0,100.5877685546875,22.459815979003906,6.963130950927734,4.413618087768555,20.463729858398438,0.4548110365867615,0.0026168713811784983,1.3655312068294734e-4,74.12493133544922,0.4924367666244507,94.05699920654297,41.57747268676758
H5N1,-107.48924571384464,45.42327107514658,154072.97051294512,10.889147944044089,94850.43513966913,9.156422212802036,261664.50888033104,78.64561254768971,19347.60119764395,1.0438745231030098,1061.758602309729,0.0317931326833404,3775.141697101259,0.1377702416278084,0,0,3539.19534103243,0.0953793980500212,0,0,0,0,11.34266471862793,3.4743592739105225,1210.435302734375,270.6437683105469,0.6987213492393494,0.9529382586479187,6.989524699747562e-4,1.5647495456505567e-4,61.330718994140625,3.5551977157592773,13.574094772338867,17.332496643066406
H5N1,-87.81616888240241,41.83962635779893,55835.22754033467,2.464889653195758,133685.48765371562,8.913728862138148,27758.084548623538,0.7165376898824879,46901.59113388114,1.3757523645743766,0,0,44349.12358918016,2.178274577242763,0,0,253651.46225466332,84.17884780739466,5104.935089402029,0.17196904557179707,0,0,16.652381896972656,2.9378507137298584,203.72271728515625,21.860328674316406,-4.837473392486572,0.5016568899154663,0.0012797694653272629,1.8047371122520417e-4,60.30238342285156,1.234872817993164,80.46453094482422,11.19913387298584
H5N1,-93.53598982844979,44.64852146810328,276065.8415004588,69.80306345733041,241151.63213422423,14.87964989059081,78759.96066336615,2.62582056892779,0,0,0,0,21110.91729121154,0.5835156819839533,0,0,177006.9219032352,12.107950401167034,0,0,0,0,11.971951484680176,3.214109182357788,283.3415832519531,29.66482162475586,3.4456799030303955,0.033399295061826706,0.002773983171209693,1.8804447608999908e-4,59.68184280395508,0.5205519199371338,47.59014129638672,10.004616737365723
H5N1,-71.62268923852513,41.469639462330534,4163.032565193473,0.14958863126402394,258108.0190419953,81.30142109199701,9991.278156464337,0.22438294689603588,6660.852104309559,0.14958863126402394,45793.3582171282,1.5706806282722512,104908.42064287551,7.479431563201197,0,0,166521.30260773894,9.12490650710546,0,0,0,0,29.4405517578125,7.164347171783447,47.81319046020508,38.322689056396484,0.3312477469444275,0.29311302304267883,0.003168712602928281,1.8039686256088316e-4,62.98794937133789,1.7694556713104248,26.06463623046875,20.999095916748047
H5N1,-118.729129020091,35.34346465333133,255136.10652222764,24.04235205142749,59437.74664401671,5.959538665154093,225543.51736447707,19.493287956135376,305102.5408469074,44.80620155038759,0,0,1641.6941353517361,0.08697296275288334,0,0,92313.72407247075,4.2049536774437515,12838.890032878968,1.406693136698809,0,0,29.132862091064453,12.637965202331543,728.8927001953125,538.15496826171875,9.161022186279297,1.3582054376602173,3.7468012305907905e-4,2.6719842571765184e-4,59.30811309814453,13.164261817932129,6.782262325286865,11.188165664672852
H5N1,-104.46888674161286,33.3623417133441,159159.89264386753,15.091597903368106,0,0,164301.53708862406,8.044008511079975,210114.16680426357,76.30909751414188,0,0,0,0,0,0,10514.3740330976,0.4774508277544243,2079.766292261064,0.07784524365561266,0,0,10.708056449890137,3.7170543670654297,1295.8028564453125,202.0960693359375,2.0567102432250977,0.675704836845398,2.2160781372804195e-4,7.324908074224368e-5,42.43684005737305,2.421849012374878,4.853233814239502,8.172285079956055
H5N1,-86.64774676759343,41.280917086648294,373708.3528857015,76.04630454140695,371725.8152046103,21.9946571682992,0,0,0,0,3965.0753621825156,0.08904719501335709,15860.301448730033,0.5342831700801425,0,0,35685.67825964261,1.3357079252003563,0,0,0,0,13.941293716430664,2.2168166637420654,215.5371551513672,7.2535200119018555,0.8337604999542236,0.02298567444086075,0.002835035789757967,6.197758193593472e-5,73.563140869140625,0.5769000053405762,15.375554084777832,3.7858996391296387
H5N1,-91.58802458678545,41.67141393920397,166878.40331781513,85.0090579710145,128561.91192157962,9.556159420289855,17141.588256210613,0.4981884057971015,0,0,0,0,13108.27337239635,0.4981884057971015,0,0,59491.3945362604,4.438405797101449,0,0,0,0,12.313762664794922,1.551586389541626,225.857421875,16.489789962768555,-0.7653272151947021,0.22438497841358185,0.001818041899241507,6.207636761246249e-5,75.26780700683594,0.21202562749385834,26.775285720825195,6.429654121398926
H5N1,-89.41815352979798,43.06729989095046,209476.12099418082,79.72645047429958,150537.9392373187,8.5815133465696,4911.5151464051805,0.11030222810500773,1473.4545439215524,0.04412089124200309,0,0,30942.545422352618,2.559011692036179,0,0,118367.51502836478,8.978601367747627,0,0,0,0,19.854158401489258,4.771440029144287,290.8004150390625,27.40216827392578,5.046051502227783,0.25861990451812744,0.0032409655395895243,8.350356802111492e-5,57.726200103759766,0.9100768566131592,79.1198501586914,35.892845153808594
H5N1,-101.49012911854828,36.74804958930894,381308.0806632157,64.41080439299496,0,0,423767.4293332532,31.596913030572864,94005.32837840977,3.992282576432176,0,0,0,0,0,0,0,0,0,0,0,0,26.07402801513672,14.180817604064941,968.76275634765625,83.02742767333984,11.835297584533691,0.20327097177505493,4.79306181659922e-4,3.9845839637564495e-5,33.98822021484375,1.3162190914154053,12.46363353729248,8.282751083374023
