species,longitude,latitude,ed_c10_Cropland,pland_c10_Cropland,ed_c20_Forest_land,pland_c20_Forest_land,ed_c30_Grassland,pland_c30_Grassland,ed_c40_Shrubland,pland_c40_Shrubland,ed_c50_Wetland,pland_c50_Wetland,ed_c60_Water_bodies,pland_c60_Water_bodies,ed_c70_Tundra,pland_c70_Tundra,ed_c80_Impervious_surfaces,pland_c80_Impervious_surfaces,ed_c90_Bare_land,pland_c90_Bare_land,ed_c100_Permanent_snow_and_glaciers,pland_c100_Permanent_snow_and_glaciers,elevation_mean,elevation_sd,gpp_mean,gpp_sd,temp_mean,temp_sd,pre_mean,pre_sd,rh_mean,rh_sd,bird_abundance_mean,bird_abundance_sd
background,-93.02623437707616,40.26854825802681,603480.8553276849,44.91525423728813,510857.5501992293,35.18233179250129,484271.23113458,19.722650231124806,0,0,0,0,0,0,0,0,6289.236767981559,0.17976373908577298,0,0,0,0,287.7299499511719,20.54722785949707,28.117298126220703,2.7345714569091797,4.09674596786499,0.3375453054904938,7.191367330960929e-4,4.420187906362116e-5,65.61207580566406,0.4781953692436218,10.677988052368164,2.1215953826904297
background,-72.02461726305339,44.665781231440256,53654.347745744155,1.8849916487711762,79950.29045281679,97.16058219995227,0,0,0,0,0,0,22577.324546476502,0.8589835361488903,0,0,3718.618160596129,0.09544261512765449,0,0,0,0,447.072265625,123.24267578125,20.244873046875,1.612581491470337,-3.853532314300537,0.3299145996570587,0.0026583585422486067,7.642877608304843e-5,74.17301177978516,1.1452898979187012,5.082528114318848,5.678189754486084
background,-112.45328551433843,41.01406234276335,38734.4672956927,2.773575390821987,2806.8454562096185,0.12607160867372666,87573.57823374007,4.16036308623298,177954.00192368976,11.24558749369642,0,0,181322.21647114123,63.06101865859808,0,0,14314.911826669051,0.4034291477559253,218653.26103872914,17.902168431669185,10104.643642354613,0.3277861825516893,1296.9202880859375,61.18952178955078,11.432352066040039,2.838893175125122,1.8183555603027344,0.3422142565250397,0.0017319294856861234,3.369156620465219e-4,70.42486572265625,2.4856929779052734,214.3238525390625,94.63416290283203
background,-121.1641827709338,39.12802344272875,154899.39528866744,16.40706126687435,264427.13934539317,58.8006230529595,143628.73033296215,12.07165109034268,151431.49837921967,6.386292834890966,5779.828182412963,0.181723779854621,4045.8797276890746,0.12980269989615784,0,0,155477.37810690881,6.022845275181724,0,0,0,0,424.3057556152344,299.48138427734375,55.7954216003418,13.941492080688477,6.976912975311279,1.202608585357666,0.011266927234828472,0.002452789107337594,79.8282699584961,1.2007732391357422,132.22531127929688,266.092529296875
background,-71.05407231288797,44.22246788174525,34486.58576448697,1.4649375600384242,57744.98081495492,97.3342939481268,2673.3787414330986,0.07204610951008644,0,0,0,0,14168.90732959542,0.48030739673390965,1069.3514965732393,0.024015369836695482,17109.62394517183,0.6243996157540825,0,0,0,0,442.35687255859375,287.16064453125,21.71717643737793,3.229658603668213,-11.81207275390625,1.1982800960540771,0.0024221374187618494,1.0778595606097952e-4,72.43743133544922,2.2822210788726807,1.1564024686813354,0.9622442722320557
background,-101.88937225931184,46.788269422462704,464873.05116971105,53.426541370616555,1020.5774998237351,0.022920009168003668,475078.8261679484,46.023378409351366,0,0,0,0,9185.197498413603,0.4354801741920697,0,0,3572.021249383072,0.09168003667201467,0,0,0,0,677.1173095703125,32.24172592163086,9.59371280670166,1.2020106315612793,-8.801289558410645,0.4143618047237396,4.479856288526207e-4,6.0478498198790476e-5,67.09146881103516,1.170069932937622,4.389923572540283,9.355561256408691
background,-100.27599825877199,30.969742554346418,69192.5137917134,2.1971668112171145,1287.3025821714127,0.028910089621277828,33469.86713645672,0.8673026886383347,123902.87353399841,95.49002601908066,0,0,0,0,0,0,43768.287793828014,1.4165943914426136,0,0,0,0,694.422607421875,26.091136932373047,23.458913803100586,2.5117530822753906,7.9630537033081055,0.08839480578899384,3.695185878314078e-4,3.819671837845817e-5,40.10365676879883,0.610434889793396,0.8346490859985352,0.288104385137558
background,-151.2439709887653,64.06745499621834,0,0,218010.99978667838,75.69413511507052,204622.90957991497,23.028953229398663,3636.271414182656,0.13363028953229397,1652.850642810298,0.059391239792130665,7933.6830854894315,0.5048255382331107,12726.949949639293,0.5790645879732739,0,0,0,0,0,0,236.13990783691406,96.37281036376953,18.811922073364258,2.8175442218780518,-19.165210723876953,0.37937405705451965,4.180429095868021e-4,3.62730716005899e-5,73.47077941894531,0.6115643978118896,0.05079398304224014,0.008806910365819931
background,-94.3278619268061,36.255103863041185,287785.32116723,13.7169348241069,376428.05722295906,38.014725934006,509392.16130655265,34.63321516225798,0,0,0,0,12142.840555579323,0.545404963185165,0,0,155428.35911141534,13.089719116443959,0,0,0,0,374.38348388671875,31.88276481628418,30.8675479888916,7.021387577056885,1.773573398590088,0.18412074446678162,0.0012620456982403994,7.985253614606336e-5,58.45482635498047,0.46922558546066284,14.247869491577148,2.618764877319336
background,-97.35679949379919,27.492097804675375,160167.14794733617,23.64179104477612,119294.61849189563,5.5820895522388065,127602.04317796075,4.7164179104477615,198713.5984906786,10.895522388059701,27248.352970293727,0.7164179104477612,114974.75765514182,47.88059701492537,0,0,106667.33296907658,6.567164179104477,0,0,0,0,7.795181751251221,3.6193792819976807,38.25056076049805,12.540264129638672,14.99252986907959,1.004156470298767,0.0024353035259991884,6.305029965005815e-4,70.5926742553711,2.5563642978668213,47.85517501831055,22.588420867919922
background,-95.61595436278094,32.820608268790004,18558.49097712118,0.5086182537439954,532534.3258350197,50.29669398135066,511459.4293016786,43.543373834416506,0,0,46553.50279006669,1.328058773664877,44666.19862290183,3.1647358010737494,0,0,34600.57639802253,1.158519355750212,0,0,0,0,138.3687744140625,14.0634126663208,36.53697204589844,5.475932598114014,7.826900005340576,0.24567607045173645,0.001318866154178977,1.0413875133963302e-4,52.77515411376953,0.6631308794021606,27.739151000976563,7.640638828277588
background,-160.29174714500354,55.99725380921696,234821.1145412842,23.641509433962263,373025.31254500966,26.603773584905667,189873.24467381116,10.622641509433963,0,0,0,0,115520.22629490725,27.981132075471706,124131.73407325488,5.0754716981132075,0,0,67841.8783513728,2.9622641509433962,47888.3847186161,3.1132075471698117,263.20208740234375,278.4587707519531,18.306570053100586,2.5886471271514893,-4.193166732788086,0.9897485375404358,0.002303863875567913,5.466669681482017e-4,85.63629913330078,1.3122814893722534,1.9634896516799927,2.879141330718994
background,-98.53850491496635,34.74548453269491,366340.643656801,44.56130639357875,118313.5468159896,5.14807639081096,490816.35436945676,41.406033766952675,35124.334210996916,0.9687240520343205,0,0,14172.976962332086,0.8580127318018268,0,0,144194.6351819873,7.057846664821478,0,0,0,0,428.49822998046875,69.78395080566406,18.427885055541992,4.2136993408203125,3.4556632041931152,0.32802391052246094,3.3579894807189703e-4,3.24716093018651e-5,42.984947204589844,0.5581768751144409,21.522207260131836,10.7056245803833
background,-106.11576728058999,35.878537842515136,30531.950299855594,1.0422380691168405,106251.18704349753,13.987931980252332,201205.55247604847,11.985737794843665,200289.59396705276,70.15907844212836,2442.556023988447,0.08228195282501373,0,0,0,0,76024.55624664047,2.7427317608337907,0,0,0,0,2116.478515625,328.064697265625,11.196415901184082,7.2209272384643555,-2.486171245574951,0.9580956697463989,8.301513153128326e-4,1.1027252185158432e-4,55.66264724731445,2.0970616340637207,4.241988658905029,2.4979124069213867
background,-75.71611602966718,38.50060840019055,406619.6328605534,43.91212281630493,467317.9258817664,43.620963472736896,5303.734341659392,0.1323451561672843,5303.734341659392,0.1323451561672843,67180.63499435231,4.235044997353097,67769.93881009224,4.076230809952356,0,0,71305.76170453183,3.8909475913181577,0,0,0,0,11.021987915039063,5.648863792419434,28.507217407226563,8.120500564575195,1.5700393915176392,0.2816547453403473,0.004285154864192009,1.8519150034990162e-4,63.357460021972656,1.2622947692871094,178.99740600585938,104.36104583740234
background,-86.70839120504547,33.8637714400794,40654.734580203294,1.2266517981600222,159825.8649527076,92.64008921103986,73550.93202678,2.7042096459436853,0,0,0,0,0,0,0,0,77275.02985092075,3.429049344856426,0,0,0,0,214.02423095703125,61.592166900634766,42.4543342590332,6.722120761871338,5.569823741912842,0.27656814455986023,0.0033964349422603846,8.614852413302287e-5,62.789215087890625,0.46840140223503113,8.1507568359375,1.3582892417907715
background,-100.13844055034583,37.718926117101624,180358.27193598144,91.68658698539177,0,0,170305.51579528736,7.729083665338645,4730.708772091319,0.1593625498007968,0,0,0,0,0,0,11235.43333371688,0.4249667994687915,0,0,0,0,801.7183837890625,29.932716369628906,18.949542999267578,5.3079729080200195,-0.908789336681366,0.15511727333068848,4.7658555558882654e-4,8.851304301060736e-5,52.063270568847656,1.0241508483886719,40.71269607543945,14.421113014221191
background,-123.92740269003151,45.893135821129285,0,0,36664.443358681725,53.65568792338239,1040.1260527285594,0.0233590282644242,2600.315131821398,0.07007708479327261,9101.102961374896,0.2569493109086662,33284.0336873139,45.76033637000701,0,0,7280.882369099916,0.233590282644242,0,0,0,0,233.9075164794922,151.61911010742188,74.5223159790039,17.021066665649414,7.27750825881958,1.0653094053268433,0.007305994164198637,6.927542272023857e-4,81.1811294555664,1.3688411712646484,12.960121154785156,8.734940528869629
background,-156.36591532539538,63.00196781671327,0,0,37454.24563485453,96.51252112459672,2052.2874320468236,0.07681671531725304,0,0,0,0,0,0,35401.958202807706,3.410662160086035,0,0,0,0,0,0,340.66796875,149.3521728515625,19.537029266357422,2.7609901428222656,-17.32691764831543,0.3924999535083771,0.0013851170660927892,9.423554001841694e-5,75.167327880859375,0.4611770212650299,0,0
background,-96.07673540948768,34.255389648973896,14188.685443310085,0.41562759767248547,495678.6414652023,56.913272374619005,491977.2452625996,41.590468273760045,0,0,2467.5974684017538,0.05541701302299806,14497.135126860305,0.6095871432529787,0,0,14497.135126860305,0.41562759767248547,0,0,0,0,192.0261993408203,24.77161407470703,30.969213485717773,5.559139728546143,4.913398742675781,0.2618633210659027,0.0010414263233542442,3.035304544027895e-4,56.98029708862305,0.798566997051239,19.970003128051758,7.410566806793213
background,-99.75728352386048,32.82627161835843,376734.8924413019,60.554612337294856,53549.27400921516,2.122241086587436,389019.7258904748,17.062818336162987,324130.6056204847,19.326542161856253,1259.9829178638859,0.028296547821165818,13229.8206375708,0.48104131295981895,0,0,14489.80355543469,0.4244482173174873,0,0,0,0,498.17694091796875,28.878402709960938,11.770633697509766,2.472327947616577,6.512208461761475,0.1703539490699768,1.985272392630577e-4,3.5302917240187526e-5,37.79053497314453,0.19039727747440338,22.989091873168945,10.077751159667969
background,-105.83923263214498,38.85261303902394,35242.43429091082,1.3082155939298796,242910.66279850923,24.12349555206698,367861.1116481022,36.34222919937206,505335.7313614072,36.65620094191522,0,0,16893.067676634928,0.9680795395081109,0,0,21844.484064614157,0.6017791732077445,0,0,0,0,2819.582763671875,194.32803344726563,6.061366558074951,5.526528835296631,-10.169570922851563,0.8025652766227722,7.585633429698646e-4,8.677435107529163e-5,65.80046844482422,0.7292413115501404,0.4725514054298401,0.6045123934745789
background,-154.96762206648756,59.505250163318244,3449.9842187998174,0.12052341597796143,199332.42153065625,22.692837465564736,48299.779063197435,1.721763085399449,0,0,0,0,109441.16605192766,53.89118457300275,143174.34508019258,21.573691460055095,0,0,0,0,0,0,84.98741912841797,129.59121704101563,19.103919982910156,3.4635355472564697,-7.8414692878723145,0.9086153507232666,0.002847647061571479,5.227552028372884e-4,78.36392974853516,2.9447128772735596,0.5046356320381165,0.2051747590303421
background,-92.04051361416933,34.429025780739174,164508.53891699732,46.07113316790736,203487.24123501725,46.0987041632203,38364.86448624005,1.1855527984560241,10435.243140257293,0.275709953129308,7979.8918131379305,0.24813895781637718,22098.161944074265,0.551419906258616,0,0,119084.5393652891,5.569341053212021,0,0,0,0,76.12413787841797,15.31381893157959,27.090377807617188,13.292691230773926,5.340435981750488,0.2309761792421341,0.0031673626508563757,9.360436524730176e-5,59.59532165527344,0.5400420427322388,781.016845703125,646.5928955078125
background,-94.65105087589144,35.17501783346527,93917.1882623157,6.120760959470637,511940.75170438766,54.452715743038326,474496.6439658173,31.293079680176454,16573.621458055713,0.6341328921974083,0,0,29464.21592543238,3.143093465674111,0,0,76729.72897248017,4.356217259443065,0,0,0,0,182.35789489746094,62.016056060791016,35.170719146728516,6.997913360595703,3.9914002418518066,0.21027840673923492,0.001487340428866446,2.458561211824417e-4,58.96815872192383,0.4079056978225708,37.65227127075195,26.461252212524414
background,-77.50822190501147,36.365005695835784,465813.503535826,20.93589396808223,500139.77335036,76.41330808763863,1204.4305198082122,0.027048958615093318,1204.4305198082122,0.027048958615093318,0,0,11442.08993817801,0.5139302136867732,0,0,42757.28345319152,2.082769813362186,0,0,0,0,38.29042434692383,18.134092330932617,41.676658630371094,5.634614944458008,4.111480236053467,0.14162896573543549,0.005256897769868374,2.3030745796859264e-4,58.96675491333008,0.2371833622455597,16.18599510192871,3.1217453479766846
background,-88.20945316918353,43.56489710096969,253295.3257307905,84.6435546875,197309.44901346983,11.0595703125,815.3283017085523,0.0244140625,0,0,0,0,4891.9698102513175,0.1220703125,0,0,67672.24904180992,4.150390625,0,0,0,0,295.6532897949219,31.293588638305664,8.168191909790039,3.0364651679992676,-8.858098030090332,0.8381103873252869,5.222837207838893e-4,3.667808778118342e-5,67.886627197265625,1.854504108428955,18.822900772094727,6.498808860778809
background,-122.8573381179921,43.68681444214969,22290.754489364925,1.3751507840772015,50221.338427846276,97.3220747889023,0,0,1611.3798426046935,0.04825090470446321,1611.3798426046935,0.04825090470446321,18799.431497054753,0.7720144752714113,0,0,10205.405669829723,0.43425814234016896,0,0,0,0,648.24188232421875,312.9296569824219,62.77051544189453,13.698750495910645,3.82139253616333,0.9021590352058411,0.0051222797483205795,4.660203994717449e-4,79.87348937988281,1.7776449918746948,8.865039825439453,26.61201286315918
background,-117.61381928735779,45.66012413410575,87278.66179566555,6.502347417840376,143461.03390964188,78.19248826291081,209834.62701173485,15.187793427230048,2613.133586696574,0.07042253521126761,0,0,0,0,0,0,1567.880152017944,0.046948356807511735,0,0,0,0,1192.22314453125,228.5048370361328,22.298315048217773,7.8387651443481445,-2.596750020980835,0.7672385573387146,0.0028220645617693663,2.968715562019497e-4,76.6864013671875,0.9241670370101929,2.0589475631713867,2.7421488761901855
background,-117.93931428947593,39.28185157242496,0,0,32927.92410595018,1.0378827192527247,39860.11865457126,1.9719771665801769,82030.96882534956,96.10793980280229,0,0,0,0,0,0,0,0,9820.608943879877,0.882200311364816,0,0,1796.2342529296875,317.5193786621094,6.478332996368408,4.511697292327881,-1.627606987953186,1.48895263671875,4.818366505787708e-5,2.815373045450542e-5,52.12550735473633,3.435685634613037,0.7212401032447815,4.8173980712890625
background,-89.57675031638456,35.624771474778015,349731.2612660624,68.31062670299728,347911.32408688084,28.310626702997276,15166.143159846592,0.4087193460490463,3943.1972215601154,0.10899182561307902,4246.520084757044,0.1362397820163488,43678.49230035818,2.23433242506812,0,0,13042.88311746807,0.4904632152588556,0,0,0,0,97.55424499511719,16.540559768676758,32.03339767456055,9.737455368041992,2.9755825996398926,0.20826716721057892,0.0037596856709569693,1.8040434224531054e-4,63.50733947753906,1.0069503784179688,546.7381591796875,480.41510009765625
background,-90.36477992128508,42.86535710478768,163323.7634439095,87.13754646840148,154495.45190640085,12.515489467162327,0,0,0,0,0,0,0,0,0,0,8828.31153750862,0.34696406443618333,0,0,0,0,313.4896545410156,29.323482513427734,7.326835632324219,3.02793288230896,-9.689431190490723,0.1196225956082344,7.352986722253263e-4,3.439577267272398e-5,70.06409454345703,0.6863400936126709,17.54289436340332,2.9867241382598877
background,-156.28567631859997,58.577321909590346,3524.0077985911416,0.12310939148786493,256665.23466405465,22.845585648962363,55992.56835539258,2.2335561027084068,0,0,15270.700460561617,0.6155469574393246,97889.10551642053,14.526908195568064,226906.94658706285,59.655293703833976,0,0,0,0,0,0,87.639556884765625,88.95802307128906,19.180917739868164,2.5606513023376465,-9.388117790222168,0.46061253547668457,0.0017631740774959326,2.9421725776046515e-4,78.148529052734375,0.847003161907196,0.17965812981128693,0.1236359104514122
background,-95.91844990130421,35.738930303937494,281024.17697540333,15.560391730141458,331596.4157198994,39.30903155603917,547209.7928820623,40.96844396082698,0,0,0,0,7873.522199741903,0.3536452665941241,0,0,59354.244274977435,3.8084874863982585,0,0,0,0,218.7485809326172,25.641935348510742,23.82816505432129,2.733962059020996,2.9628920555114746,0.31401073932647705,7.638472015969455e-4,1.1843688116641715e-4,56.883487701416016,1.3172672986984253,24.67770004272461,11.052306175231934
background,-91.60192392579295,29.974779623754014,224589.1040529974,21.343065693430656,286668.00256837,61.751824817518255,67604.2455036519,1.9562043795620438,1300.081644300999,0.029197080291970805,71504.49043655492,2.1313868613138687,54928.44947171718,4.37956204379562,0,0,220363.83870901915,8.40875912408759,0,0,0,0,6.06639289855957,3.0842127799987793,36.05094909667969,8.301836967468262,10.718469619750977,0.3542414903640747,0.0021129969973117113,1.5400724078062922e-4,65.44004821777344,1.1436636447906494,97.44951629638672,22.008956909179688
background,-69.56635371105553,43.894381712249526,2959.909109804248,0.0725163161711385,161180.5051611586,52.356780275561995,0,0,0,0,1076.3305853833629,0.0241721053903795,150955.36460001665,47.13560551124003,0,0,7803.396744029384,0.41092579163645154,0,0,0,0,33.2031364440918,19.54036521911621,24.87849998474121,2.437915563583374,-4.338202476501465,1.720596432685852,0.0028930502012372017,2.7002085698768497e-4,67.674530029296875,4.352111339569092,22.479856491088867,6.422786235809326
background,-71.95343953746601,42.806312163386096,1101.0829949878676,0.02472799208704253,30830.323859660257,98.56577645895153,0,0,0,0,0,0,3303.248984963603,0.0741839762611276,0,0,26976.53337720272,1.3353115727002969,0,0,0,0,296.3343505859375,99.67618560791016,24.479299545288086,3.0658037662506104,-6.668318271636963,0.8610237240791321,0.0024843520950526,9.791203046916053e-5,63.34218978881836,1.916197657585144,1.6680876016616821,2.502962827682495
background,-97.86844510114857,26.00018369680718,304333.939407586,86.40629730547987,6066.4572639385915,0.18165304268846505,22917.727441545794,0.5752346351801393,97063.31622301746,2.936724190130185,0,0,3370.2540355214387,0.09082652134423252,0,0,222773.7917479672,9.809264305177113,0,0,0,0,21.30095672607422,5.580103874206543,41.656673431396484,10.138154029846191,15.633575439453125,0.1597299873828888,0.001897632610052824,3.0564930057153106e-4,67.191558837890625,1.518354058265686,27.6384220123291,6.128395080566406
background,-84.88349019019924,35.0271161755459,61895.23022362062,2.0644095788604457,340730.1782607234,78.33746215249106,147077.77478880147,4.84448114505918,0,0,612.8240616200061,0.027525461051472612,20529.606064270207,1.0734929810074316,0,0,171897.14928441172,13.652628681530416,0,0,0,0,289.5768737792969,105.13055419921875,40.157562255859375,8.711564064025879,4.164167404174805,0.30708274245262146,0.004324501845985651,1.84262462425977e-4,63.556949615478516,1.2025915384292603,9.75434684753418,2.7785356044769287
background,-112.33063612252141,45.51032827618515,184139.46740792633,19.61520412951666,119625.35613167413,28.202721726888786,399099.441417463,45.143125293289536,148617.52759590084,6.52275926794932,0,0,0,0,0,0,7313.340549534661,0.21116846550915067,10970.010824301995,0.3050211168465509,0,0,1845.9281005859375,398.7932434082031,13.250773429870605,4.670454502105713,-9.36291217803955,0.47389522194862366,7.972586317919195e-4,7.091740553732961e-5,74.82093048095703,0.491214781999588,12.10783863067627,8.658367156982422
background,-110.19050196857434,37.47342377023714,7724.330826328054,0.1868161195623165,9209.779062160369,0.5070723245262876,4753.434354663419,0.21350413664264745,171420.7264150495,72.00427008273286,0,0,0,0,0,0,0,0,150327.36146623056,27.088337336535893,0,0,1688.75048828125,228.51272583007813,7.790304183959961,2.794585704803467,1.2015914916992188,1.2571864128112793,9.045669867191464e-5,2.4789886083453894e-5,48.3820915222168,2.877526044845581,1.59091317653656,2.4896273612976074
background,-105.935074149807,32.78255633723981,10691.70250556872,0.3389830508474576,54087.43620464176,23.954802259887007,1257.8473535963199,0.02824858757062147,238362.0735065026,61.27118644067797,0,0,9748.316990371479,0.5649717514124293,0,0,73584.07018538471,2.824858757062147,147168.14037076946,10.96045197740113,2201.23286879356,0.05649717514124294,1690.623291015625,568.34417724609375,18.82780647277832,14.303202629089355,4.273387432098389,1.4703909158706665,3.1191142625175416e-4,1.5843687287997454e-4,42.065364837646484,1.6957964897155762,4.321463108062744,8.1036834716796875
background,-100.18691085522387,42.30900434556919,61228.4904562305,2.787456445993031,15237.85961580397,0.42309606769537084,85332.01384850226,96.39123942259829,0,0,0,0,10527.975734555477,0.3982080637132901,0,0,0,0,0,0,0,0,841.830810546875,26.548185348510742,9.825582504272461,1.4031621217727661,-3.5168538093566895,0.20107832551002502,2.0715028222184628e-4,1.277940009458689e-5,54.8702507019043,0.660528838634491,15.13060474395752,23.5007266998291
background,-119.74359544779493,39.634015150044434,9143.284664745255,0.46201232032854217,34001.589847021416,7.571868583162218,186865.8803357312,8.495893223819303,297728.2068957675,69.9435318275154,0,0,4000.1870408260493,0.17967145790554417,0,0,151435.65225984337,13.116016427104723,7714.646435878809,0.23100616016427108,0,0,1669.2286376953125,258.62078857421875,10.914780616760254,4.266689300537109,-0.7040279507637024,0.6814661026000977,7.355294656008482e-5,6.609317642869428e-5,71.75150299072266,2.839052438735962,13.723730087280273,8.583106994628906
background,-97.47935931147747,26.796806881147564,328638.30312835664,17.695099818511796,133004.23128657878,9.860859044162131,302037.456871041,12.310949788263763,265335.02342740283,22.171808832425892,16162.539498115906,0.42347247428917123,96301.79784294066,34.42226255293406,0,0,18856.296081135213,0.5142165759225651,27611.004975948028,2.601330913490623,0,0,8.90308666229248,3.9731578826904297,59.88792037963867,20.580516815185547,15.750605583190918,0.9530577063560486,0.002276793122291565,8.762685465626419e-4,70.22782135009766,2.9212098121643066,33.67311096191406,5.307251453399658
background,-73.13003578488045,43.110957812573176,104668.66911022864,4.089128305582761,108212.13967906451,95.71498530852105,0,0,0,0,0,0,1635.4479548473212,0.04897159647404505,0,0,5178.918523683188,0.14691478942213515,0,0,0,0,449.5449523925781,220.0275421142578,17.645082473754883,1.932914137840271,-8.690489768981934,0.8466953635215759,0.002112193964421749,2.0233594113960862e-4,66.3486328125,2.4177846908569336,10.197914123535156,15.865829467773438
background,-98.91343733232512,46.52201667719585,149249.43287124106,92.6722145168747,0,0,130464.59045813659,6.611188164586222,5403.858776372522,0.13869625520110956,0,0,18012.862587908403,0.53166897827092,0,0,1543.9596503921496,0.04623208506703652,0,0,0,0,532.96270751953125,62.84688186645508,8.942293167114258,0.5095052123069763,-13.252778053283691,0.3331628143787384,7.942722295410931e-4,5.570046414504759e-5,79.99344635009766,0.591167688369751,6.168776035308838,1.9321168661117554
